% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
48.06,51.94,,,,"24 Hour Access, Air Conditioning, Business Center, Clubhouse, Fitness Center, Picnic Area, Playground, Property Manager on Site, Spa, Tennis Court, Basketball Court, Grill, Storage Space, Maintenance on site, Online Services, Deck, Patio",2.45,2371,969,B,,Lake Oswego,4.41,"24 Hour Access, Air Conditioning, Business Center, Clubhouse, Fitness Center, Picnic Area, Playground, Property Manager on Site, Spa, Tennis Court, Basketball Court, Grill, Storage Space, Maintenance on site, Online Services, Deck, Patio",,6.0395,45.4301190,,-122.7161480,0,3,129,805,1.79,Not Disclosed,125041,,Garden,Mt Park,,1122,1991,,97035-1438,"RO/NC, Lake Oswego"
38.46,15.38,46.15,,,"Air Conditioning, Property Manager on Site, Wheelchair Accessible (Rooms)",1.08,999,923,C,,Sheridan,,"Air Conditioning, Property Manager on Site, Wheelchair Accessible (Rooms)",,2.07,45.0939935,,-123.4035845,0,2,26,685,,Not Disclosed,34220,,Low-Rise,Yamhill County,1150,836,1983,2012,97378,EF-80
17.33,66.67,16.00,,,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Pool, Security System, Grill, Package Service, Recycling, Smoke Free, Wi-Fi, Maintenance on site, Freezer, Handrails, Wheelchair Accessible (Rooms), Window Coverings, Public Transportation",1.83,1861,1016,B,,Hillsboro,6.41,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Pool, Security System, Grill, Package Service, Recycling, Smoke Free, Wi-Fi, Maintenance on site, Freezer, Handrails, Wheelchair Accessible (Rooms), Window Coverings, Public Transportation",,7.44,45.5394150,,-122.8883140,0,2,150,768,1.57,Not Disclosed,152500,,Garden,Tanasbourne,1245,1025,1995,,97124-6942,MFR-3
27.37,61.75,10.88,,,"Business Center, Clubhouse, Day Care, Fitness Center, Playground, Property Manager on Site, Spa, Car Wash Area, Racquetball Court, Recycling, Renters Insurance Program, Walking/Biking Trails",1.94,1932,995,B,,Hillsboro,8.01,"Business Center, Clubhouse, Day Care, Fitness Center, Playground, Property Manager on Site, Spa, Car Wash Area, Racquetball Court, Recycling, Renters Insurance Program, Walking/Biking Trails",,15.11,45.5420722,,-122.8812503,0,3,285,747,1.81,Not Disclosed,282934,,Garden,Tanasbourne,1132,1082,1990,,97124,MFR3
,64.71,35.29,,,"Air Conditioning, Playground, Deck",1.81,1624,899,B,,Gresham,14.07,"Air Conditioning, Playground, Deck",,2.11,45.5032263,,-122.4006706,0,2,51,,1.59,Not Disclosed,45840,,Garden,Powell Valley,1080,800,1991,,97030,MDR24
,100.00,,,,"Fitness Center, Laundry Facilities, Picnic Area, Spa, Grill",2.12,2167,1020,C,,Lake Oswego,3.57,"Fitness Center, Laundry Facilities, Picnic Area, Spa, Grill",,3.4,45.4281280,,-122.7291720,0,3,64,,1.89,Not Disclosed,65280,,Garden,Oak Creek,,1020,1989,,97035-2371,"R5, Lake Oswego"
17.65,64.71,17.65,,,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",1.37,1262,920,C,,Aloha,3.47,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",,2.08,45.4840340,,-122.8611440,0,3,51,725,1.11,Not Disclosed,46947,,Garden,Cooper Mountain-Aloha North,1178,904,1998,,97007,R-24
,,,,,"Air Conditioning, Recycling",,,,C,,Portland,0.47,"Air Conditioning, Recycling",,0.209986,45.4962800,,-122.5726390,0,2,32,,,Not Disclosed,24132,,Low-Rise,Lents,,,1994,,97266,R1
,100.00,,,,"Air Conditioning, Property Manager on Site, Deck, Dining Room, Patio",1.58,1492,945,C,,Milwaukie,14.78,"Air Conditioning, Property Manager on Site, Deck, Dining Room, Patio",,2.1,45.4221830,,-122.5840080,0,2,31,,1.21,Not Disclosed,45218,,Garden,North Clackamas,,945,1983,,97267-2145,N/Av
52.38,47.62,,,,"Air Conditioning, Wheelchair Accessible (Rooms)",1.80,1593,883,C,,Lake Oswego,2.47,"Air Conditioning, Wheelchair Accessible (Rooms)",,0.87,45.3982614,,-122.7322786,0,2,21,785,1.13,Not Disclosed,18535,,Low-Rise,Bryant,,990,1996,,97035,R-3
,100.00,,,,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",1.73,1329,770,B,,Gresham,0.4,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",,1.7,45.5060894,,-122.4244765,0,2,40,,1.55,Not Disclosed,41320,,Garden,Downtown Gresham,,770,1995,,97030-3904,DTM
,100.00,,,,"Air Conditioning, Fenced Lot, Laundry Facilities, Security System, Gated, Trash Pickup - Curbside, Recreation Room, Wheelchair Accessible (Rooms)",1.14,908,800,B,,Molalla,,"Air Conditioning, Fenced Lot, Laundry Facilities, Security System, Gated, Trash Pickup - Curbside, Recreation Room, Wheelchair Accessible (Rooms)",,3.65,45.1453315,,-122.5639446,0,1,64,,,Not Disclosed,51200,,Garden,Outlying Clackamas County,,800,1996,,97038-9186,R3
23.90,48.61,27.09,,0.40,"Air Conditioning, Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Sauna, Spa, Tennis Court, Grill, Package Service, Recycling, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring",2.15,1985,921,B,,Hillsboro,0.83,"Air Conditioning, Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Sauna, Spa, Tennis Court, Grill, Package Service, Recycling, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring",,24.94,45.5196120,,-122.9284630,0,3,250,680,1.09,Not Disclosed,285428,,Garden,Southeast Hillsboro,1128,925,1992,2018,97123,SFR-7
28.69,51.90,19.41,,,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Spa, Car Wash Area, Package Service, Renters Insurance Program, Walking/Biking Trails, Smoke Free",2.05,2122,1037,B,,Tigard,0.43,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Spa, Car Wash Area, Package Service, Renters Insurance Program, Walking/Biking Trails, Smoke Free",,14.96,45.4284710,,-122.7741590,0,2,237,773,1.22,Not Disclosed,245623,,Garden,Downtown Tigard,1265,1098,1994,,97223-6161,N/Av
21.43,66.67,11.90,,,"Air Conditioning, Picnic Area, Patio, Wheelchair Accessible (Rooms)",1.49,1201,752,B,,Hillsboro,0.58,"Air Conditioning, Picnic Area, Patio, Wheelchair Accessible (Rooms)",,5.44,45.5230321,,-123.0021425,0,2,40,620,1.83,Not Disclosed,31780,,Garden,West Hillsboro,1013,771,1994,,97123,A-2
,100.00,,,,"Air Conditioning, Laundry Facilities",1.53,1223,800,C,,Canby,9.3,"Air Conditioning, Laundry Facilities",,1.69,45.2760682,,-122.6877163,0,2,28,,2.56,Not Disclosed,22400,,Garden,Canby,,800,1990,,97013,N/Av
,98.91,1.09,,,"Air Conditioning, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Sauna, Spa, Grill, Package Service, Pantry, Wheelchair Accessible (Rooms)",1.47,1320,900,B,,Aloha,3.78,"Air Conditioning, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Sauna, Spa, Grill, Package Service, Pantry, Wheelchair Accessible (Rooms)",,3.28,45.4977620,,-122.8688950,0,3,92,,1.13,Not Disclosed,13338,,Garden,Cooper Mountain-Aloha North,1100,899,1997,,97006,R24
66.67,16.67,16.67,,,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Package Service, Maintenance on site, Dining Room, Vinyl Flooring, Window Coverings",1.41,1090,773,B,,Aloha,5.21,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Package Service, Maintenance on site, Dining Room, Vinyl Flooring, Window Coverings",,6.09,45.4873560,,-122.8920190,0,3,144,640,1.00,Not Disclosed,119694,,Garden,Cooper Mountain-Aloha North,1100,975,1998,,97007-1186,R-15
19.15,55.32,25.53,,,"Air Conditioning, Clubhouse, Fitness Center, Playground, Property Manager on Site, Spa, Maintenance on site, Multi Use Room, Online Services, Deck, Patio, Smoke Free",1.88,1606,852,B,,Clackamas,13.96,"Air Conditioning, Clubhouse, Fitness Center, Playground, Property Manager on Site, Spa, Maintenance on site, Multi Use Room, Online Services, Deck, Patio, Smoke Free",,10.11,45.4202760,,-122.5546887,0,3,235,623,2.10,Not Disclosed,191290,,Garden,Sunnyside Damascus,1022,854,1992,,97015-8291,"AP5E, County"
40.16,53.54,6.30,,,"Clubhouse, Fitness Center, Pool, Property Manager on Site, Spa, Wheelchair Accessible (Rooms)",2.24,1947,868,C,,Beaverton,2.43,"Clubhouse, Fitness Center, Pool, Property Manager on Site, Spa, Wheelchair Accessible (Rooms)",,13,45.4572750,,-122.8230250,0,2,127,764,1.27,Not Disclosed,106436,,Garden,South Beaverton,1065,922,1985,,97008,R7
44.16,28.14,,,27.71,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Grill, Laundry Service, Package Service",2.11,1501,710,A,,Milwaukie,16.61,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Grill, Laundry Service, Package Service",,17.46,45.4362240,,-122.6376210,0,3,231,731,1.83,Not Disclosed,164144,484,Garden,Island Station,,900,1991,,97222-7281,"R3, Milwaukie"
22.22,69.44,2.78,,5.56,"Air Conditioning, Fitness Center, Laundry Facilities, Sauna, Wheelchair Accessible (Rooms)",1.43,1301,909,B,,Milwaukie,16.78,"Air Conditioning, Fitness Center, Laundry Facilities, Sauna, Wheelchair Accessible (Rooms)",,1.4176,45.4323806,,-122.6343303,0,3,36,552,1.72,Not Disclosed,36150,550,Low-Rise,Island Station,1300,1038,1984,2009,97222-7781,HDR
2.38,97.62,,,,"Elevator, Smoke Free",1.86,1755,939,C,,Portland,0.59,"Elevator, Smoke Free",,0.1217,45.5027420,,-122.6805870,0,3,40,,,Not Disclosed,62733,,Garden,South Portland,,942,1992,,97201,R2
,100.00,,,,"Air Conditioning, Fitness Center, Playground, Wheelchair Accessible (Rooms)",1.26,1071,851,B,,Molalla,33.17,"Air Conditioning, Fitness Center, Playground, Wheelchair Accessible (Rooms)",,0.1474,45.1589897,,-122.5953451,0,2,75,,,Not Disclosed,67500,,Garden,Outlying Clackamas County,,851,1997,,97038-8359,R1
17.86,35.71,46.43,,,"Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Spa, Wi-Fi, Wheelchair Accessible (Rooms)",1.96,2016,1026,B,,Wilsonville,2.65,"Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Spa, Wi-Fi, Wheelchair Accessible (Rooms)",,3.35,45.3081602,,-122.7519697,0,2,28,699,0.52,Not Disclosed,53066,,Garden,Wilsonville,1282,857,1997,,97070,PDR5
21.33,51.67,27.00,,,"Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Property Manager on Site, Spa, Gameroom, Media Center/Movie Theatre, Wi-Fi, Wheelchair Accessible (Rooms)",1.75,1580,904,B,,Wilsonville,2.51,"Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Property Manager on Site, Spa, Gameroom, Media Center/Movie Theatre, Wi-Fi, Wheelchair Accessible (Rooms)",,14.05,45.3074370,,-122.7497620,0,3,300,699,1.02,Not Disclosed,358622,,Garden,Wilsonville,1203,833,1997,,97070-5711,PDR5
16.22,67.57,16.22,,,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Package Service, Storage Space, Lounge, Maintenance on site, Dining Room, Vinyl Flooring, Window Coverings",1.81,1854,1026,B,,Oregon City,21.33,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Package Service, Storage Space, Lounge, Maintenance on site, Dining Room, Vinyl Flooring, Window Coverings",,20.28,45.3204257,,-122.5845901,0,2,296,757,1.05,Not Disclosed,299732,,Garden,Gaffney Lane,1247,1037,1992,,97045,R2
,100.00,,,,"Air Conditioning, Laundry Facilities, Playground, Property Manager on Site, Package Service, Maintenance on site, Dining Room, Vinyl Flooring, Window Coverings",1.64,1371,836,B,,Milwaukie,13.14,"Air Conditioning, Laundry Facilities, Playground, Property Manager on Site, Package Service, Maintenance on site, Dining Room, Vinyl Flooring, Window Coverings",,1.972,45.4392172,,-122.5843245,0,2,48,,2.05,Not Disclosed,40900,,Garden,Southgate,,836,1998,,97222,Multi-Family
,100.00,,,,"Air Conditioning, Property Manager on Site, Wheelchair Accessible (Rooms)",1.14,969,850,C,,Sheridan,,"Air Conditioning, Property Manager on Site, Wheelchair Accessible (Rooms)",,3.7,45.0932563,,-123.4037153,0,2,64,,,Not Disclosed,54400,,Low-Rise,Yamhill County,,850,1997,,97378,"N/Av, Oregon"
50.00,50.00,,,,"Air Conditioning, Laundry Facilities, Online Services, Patio",1.44,990,686,C,,Vancouver,10.54,"Air Conditioning, Laundry Facilities, Online Services, Patio",,0.89,45.6289860,,-122.6510980,0,3,36,604,1.46,Not Disclosed,25450,,Low-Rise,Central Park,,768,1994,,98661-4180,"MG, Vancouver"
24.28,52.02,22.54,,1.16,"Air Conditioning, Clubhouse, Fitness Center, Playground, Sauna, Spa",1.72,1807,1049,B,,Vancouver,8.85,"Air Conditioning, Clubhouse, Fitness Center, Playground, Sauna, Spa",,12.93,45.6167970,,-122.5191660,0,2,164,807,2.62,Not Disclosed,172102,,Garden,Cascade Park,1270,1067,1994,,98684-8239,"R-22, Vancouver"
29.51,57.07,11.31,,2.12,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Car Wash Area, Grill, Package Service, Walking/Biking Trails, Maintenance on site, Patio",2.00,2130,1065,A,,Beaverton,0.34,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Car Wash Area, Grill, Package Service, Walking/Biking Trails, Maintenance on site, Patio",,22.2,45.4964785,,-122.8317164,1,3,566,792,0.55,Not Disclosed,1031421,632,Garden,Cooper Mountain-Aloha North,1413,1155,1997,,97006,SC-HDR
36.36,58.33,5.30,,,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Sauna, Spa, Car Wash Area, Package Service, Recycling, Renters Insurance Program, Walking/Biking Trails, Wheelchair Accessible (Rooms)",2.32,2119,913,A,,Beaverton,0.42,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Sauna, Spa, Car Wash Area, Package Service, Recycling, Renters Insurance Program, Walking/Biking Trails, Wheelchair Accessible (Rooms)",,19.17,45.4953500,,-122.8320070,0,3,264,742,1.76,Not Disclosed,241160,,Garden,Cooper Mountain-Aloha North,1200,994,1996,,97006-2372,"RI, Beaverton"
58.25,30.10,11.65,,,"Air Conditioning, Fitness Center, Laundry Facilities, Pool, Property Manager on Site, Sauna, Spa, Recycling, Maintenance on site, Online Services, Freezer, Patio",1.73,1428,825,B,,Vancouver,13.84,"Air Conditioning, Fitness Center, Laundry Facilities, Pool, Property Manager on Site, Sauna, Spa, Recycling, Maintenance on site, Online Services, Freezer, Patio",,15.98,45.6693740,,-122.6432620,0,2,206,675,1.23,Not Disclosed,169980,,Townhome,Northeast Hazel Dell,1150,990,1991,,98665,R-18
,88.19,11.81,,,"Air Conditioning, Business Center, Laundry Facilities, Playground, Maintenance on site, Online Services, Deck, Patio",1.90,1655,870,B,,Milwaukie,1.01,"Air Conditioning, Business Center, Laundry Facilities, Playground, Maintenance on site, Online Services, Deck, Patio",,5.739,45.4452689,,-122.5817308,0,2,127,,1.57,Not Disclosed,110550,,Garden,Southgate,1100,839,1991,,97222-1444,"HDR, County"
40.91,50.00,9.09,,,"24 Hour Access, Air Conditioning, Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Sauna, Spa, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings, Public Transportation",1.84,1596,868,B,,Gresham,13.72,"24 Hour Access, Air Conditioning, Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Sauna, Spa, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings, Public Transportation",,12.3,45.4915370,,-122.4048670,0,3,264,703,1.18,Not Disclosed,233748,,Garden,Mt Hood,1155,953,1997,,97080-7131,MDR-24
25.00,50.00,25.00,,,"24 Hour Access, Business Center, Laundry Facilities, Playground, Property Manager on Site, Deck, Patio, Window Coverings",1.24,1095,885,B,,Gresham,13.55,"24 Hour Access, Business Center, Laundry Facilities, Playground, Property Manager on Site, Deck, Patio, Window Coverings",,5.94,45.4901290,,-122.4026156,0,3,100,746,,Not Disclosed,88525,,Garden,Mt Hood,1043,876,1981,2016,97080-6233,MDR24
12.60,60.63,26.77,,,"Air Conditioning, Fitness Center, Playground, Pool, Renters Insurance Program, Smoke Free, Public Transportation",2.20,2069,940,A,,Beaverton,2.16,"Air Conditioning, Fitness Center, Playground, Pool, Renters Insurance Program, Smoke Free, Public Transportation",,13.98,45.4862780,,-122.8343170,0,3,254,700,1.06,Not Disclosed,238850,,Garden,West Beaverton,1150,898,1991,,97007,R-15	
77.50,22.50,,,,"Courtyard, Laundry Facilities, Property Manager on Site, Sauna, Furnished Units Available, Package Service, Storage Space, Maintenance on site, Sundeck, Patio, Window Coverings",2.07,1393,677,C,,Beaverton,0.95,"Courtyard, Laundry Facilities, Property Manager on Site, Sauna, Furnished Units Available, Package Service, Storage Space, Maintenance on site, Sundeck, Patio, Window Coverings",,1.83,45.4848816,,-122.8257834,0,2,39,628,1.67,Not Disclosed,32860,,Garden,Central Beaverton,,850,1981,,97005-3607,N/Av
50.00,50.00,,,,"Fitness Center, Laundry Facilities, Playground, Pool, Sauna, Spa, Tennis Court, Multi Use Room, Deck, Patio",1.98,1611,812,C,,Beaverton,1.8,"Fitness Center, Laundry Facilities, Playground, Pool, Sauna, Spa, Tennis Court, Multi Use Room, Deck, Patio",,8.46,45.4835455,,-122.8270881,0,2,192,668,1.74,Not Disclosed,154854,,Garden,West Beaverton,,958,1986,,97005-3609,"R2, Beaverton"
,73.68,26.32,,,"Courtyard, Fenced Lot, Playground",1.51,1592,1053,B,,Beaverton,2.14,"Courtyard, Fenced Lot, Playground",,2.28,45.4790560,,-122.8247190,0,2,38,,3.35,Not Disclosed,40030,,Garden,Central Beaverton,1157,1016,1980,,97005,R7
32.00,49.00,19.00,,,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Pool, Property Manager on Site, Sauna, Spa, Basketball Court, Grill, Gas Range, Media Center/Movie Theatre, Package Service, Pet Play Area, Racquetball Court, Recycling, Renters Insurance Program, Smoke Free, Walking/Biking Trails, Community-Wide WiFi, Conference Rooms, Maintenance on site, Online Services, Freezer, Patio, Smoke Free",2.27,2023,891,B,,Beaverton,3.08,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Pool, Property Manager on Site, Sauna, Spa, Basketball Court, Grill, Gas Range, Media Center/Movie Theatre, Package Service, Pet Play Area, Racquetball Court, Recycling, Renters Insurance Program, Smoke Free, Walking/Biking Trails, Community-Wide WiFi, Conference Rooms, Maintenance on site, Online Services, Freezer, Patio, Smoke Free",,12,45.4448178,,-122.8279147,1,2,100,720,0.67,Not Disclosed,117884,,Garden,Neighbors Southwest,1106,920,1992,,97008-9430,
60.38,39.62,,,,"Courtyard, Fitness Center, Laundry Facilities, Gameroom, Wheelchair Accessible (Rooms)",1.52,1270,833,B,,Milwaukie,17.78,"Courtyard, Fitness Center, Laundry Facilities, Gameroom, Wheelchair Accessible (Rooms)",,5.4239,45.4023269,,-122.6177049,0,3,159,717,1.48,Not Disclosed,147060,,Garden,Milwaukie Heights,,1010,1988,,97267-4912,SHD
,99.40,0.60,,,"Air Conditioning, Clubhouse, Laundry Facilities, Playground, Package Service, Storage Space",1.91,1884,986,B,,Portland,10.56,"Air Conditioning, Clubhouse, Laundry Facilities, Playground, Package Service, Storage Space",,8.8,45.4901550,,-122.4857500,0,2,166,,1.44,Not Disclosed,170221,,Garden,Centennial,1100,985,1991,,97236-1356,R2
37.39,62.61,,,,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Online Services, Deck, Patio, Wheelchair Accessible (Rooms)",1.43,1295,908,B,,Vancouver,15.26,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Online Services, Deck, Patio, Wheelchair Accessible (Rooms)",,4.4,45.7266926,,-122.6501423,0,2,115,761,1.23,Not Disclosed,77536,,Garden,Pleasant Valley Vancouver,,996,1998,,98686,ME
17.80,59.32,22.88,,,"Air Conditioning, Clubhouse, Fitness Center, Pool, Property Manager on Site, Sauna, Spa, Tennis Court, Tanning Salon, Racquetball Court, Walking/Biking Trails",1.82,1740,955,B,,Vancouver,11.88,"Air Conditioning, Clubhouse, Fitness Center, Pool, Property Manager on Site, Sauna, Spa, Tennis Court, Tanning Salon, Racquetball Court, Walking/Biking Trails",,6.44,45.6462554,,-122.6237032,0,3,118,679,,Not Disclosed,106614,,Garden,Bagley Downs,1145,965,1993,,98661-5695,MD
