% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
13.04,68.70,18.26,,,"Air Conditioning, Clubhouse, Fitness Center, Playground, Property Manager on Site, Recycling, Smoke Free, Wheelchair Accessible (Rooms)",2.26,2137,946,A,,Beaverton,0.74,"Air Conditioning, Clubhouse, Fitness Center, Playground, Property Manager on Site, Recycling, Smoke Free, Wheelchair Accessible (Rooms)",,15.67,45.5157670,,-122.8838920,0,3,230,657,1.13,Not Disclosed,268092,,Garden,Sommerset West-Elmonica South,1140,950,2014,,97006-6411,TO:R18-24
31.58,68.42,,,,"Air Conditioning, Playground, Grill, Bicycle Storage, Online Services, Freezer, Vinyl Flooring, Public Transportation",1.99,1511,759,A,,Gresham,0.52,"Air Conditioning, Playground, Grill, Bicycle Storage, Online Services, Freezer, Vinyl Flooring, Public Transportation",,1.46,45.5196943,,-122.4546376,0,3,37,612,2.09,Not Disclosed,31555,,Low-Rise,Gresham-North Central,,828,2020,,97030,CMF
59.18,40.82,,,,"Air Conditioning, Playground",1.77,1436,810,B,,Fairview,8.34,"Air Conditioning, Playground",,1.8127,45.5417741,,-122.4522235,0,3,49,728,0.00,Not Disclosed,48799,,Garden,Outlying Troutdale/Gresham,,928,2019,,97024-9623,RMF
32.51,41.87,,,25.62,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Spa, Breakfast/Coffee Concierge, Package Service, Recycling, Elevator, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",2.65,1944,733,B,,Hillsboro,6.36,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Spa, Breakfast/Coffee Concierge, Package Service, Recycling, Elevator, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",,5.3236,45.5376697,,-122.8881256,3,4,203,723,0.81,Not Disclosed,232974,508,Mid-Rise,Tanasbourne,,879,2014,,97006,UC-MU
32.69,34.62,32.69,,,,2.16,2025,939,C,,Hillsboro,0.57,,,2.6165,45.5228942,,-122.8990846,0,2,52,684,,Not Disclosed,56832,,Garden,Sommerset West-Elmonica South,1184,949,2017,,97006,SCR-MD
36.59,51.22,12.20,,,"24 Hour Access, Picnic Area, Playground, Grill, Package Service, Storage Space, Bicycle Storage, Maintenance on site, Pet Washing Station",2.10,1724,820,B,,Gresham,12.41,"24 Hour Access, Picnic Area, Playground, Grill, Package Service, Storage Space, Bicycle Storage, Maintenance on site, Pet Washing Station",,3.4239,45.5188130,,-122.4382579,0,3,82,600,2.08,Not Disclosed,77633,,Garden,Gresham-North Central,1155,898,2021,,97030-2410,CMU
18.18,,,,81.82,"Air Conditioning, Gated",3.18,1542,485,A,,Portland,5.81,"Air Conditioning, Gated",,0.2273,45.5589772,,-122.6456884,0,4,33,542,,Not Disclosed,38000,472,Mid-Rise,Vernon,,,2018,,97211-5846,CS
58.62,17.24,,,24.14,"Property Manager on Site, Package Service, Recycling, Maintenance on site, Online Services, Pet Washing Station, Freezer",2.18,1619,738,A,,Beaverton,0.37,"Property Manager on Site, Package Service, Recycling, Maintenance on site, Online Services, Pet Washing Station, Freezer",,0.93,45.4869070,,-122.8073378,2,4,87,745,,Not Disclosed,72000,562,Mid-Rise,Downtown Beaverton,,997,2017,,97005,RC-OT
32.14,51.79,16.07,,,"Air Conditioning, Business Center, Clubhouse, Property Manager on Site",1.68,1815,1083,B,,Vancouver,8.06,"Air Conditioning, Business Center, Clubhouse, Property Manager on Site",,9.04,45.6399570,,-122.5537030,0,3,156,911,,Not Disclosed,191000,,Garden,Landover-Sharmel,1218,1158,2016,,98684-4316,ME
51.85,,,,48.15,"Air Conditioning, Controlled Access, Bicycle Storage, Elevator, Public Transportation",2.99,1473,549,B,,Portland,0.63,"Air Conditioning, Controlled Access, Bicycle Storage, Elevator, Public Transportation",,0.11,45.5220093,,-122.6533512,1,4,27,549,,Not Disclosed,22978,,Mid-Rise,Buckman,,,2017,,97214-1418,
45.00,55.00,,,,"Air Conditioning, Controlled Access",2.46,1792,728,B,,Portland,0.74,"Air Conditioning, Controlled Access",,,45.5224120,,-122.6509817,0,4,40,578,1.43,Not Disclosed,27904,,Mid-Rise,Buckman,,852,2016,,97214-1471,
62.50,,,,37.50,"Air Conditioning, Energy Star Labeled, Package Service, Bicycle Storage, Elevator, Pet Washing Station, Freezer, Island Kitchen, Wheelchair Accessible (Rooms), Public Transportation, Key Fob Entry",3.09,1295,419,B,,Portland,7.21,"Air Conditioning, Energy Star Labeled, Package Service, Bicycle Storage, Elevator, Pet Washing Station, Freezer, Island Kitchen, Wheelchair Accessible (Rooms), Public Transportation, Key Fob Entry",,0.4,45.5220200,,-122.6395138,0,5,96,433,,Not Disclosed,40000,395,Mid-Rise,Buckman,,,2020,,97214-2499,CM
92.00,,,,8.00,"Air Conditioning, Package Service, Bicycle Storage, Elevator, Pet Washing Station, Public Transportation",2.75,1473,536,A,,Portland,7.17,"Air Conditioning, Package Service, Bicycle Storage, Elevator, Pet Washing Station, Public Transportation",,0.317034,45.5219209,,-122.6386160,1,5,50,550,0.66,Not Disclosed,45000,375,Mid-Rise,Buckman,,,2015,,97214-1729,CM
48.94,51.06,,,,"Courtyard, Property Manager on Site, Smoke Free, Maintenance on site, Smoke Free, Wheelchair Accessible (Rooms), Public Transportation",,,629,B,,Portland,0.16,"Courtyard, Property Manager on Site, Smoke Free, Maintenance on site, Smoke Free, Wheelchair Accessible (Rooms), Public Transportation",,0.46,45.5209492,,-122.5390130,0,2,47,556,0.00,Not Disclosed,29568,,Garden,Gateway,,698,2012,,97216,RH
50.30,24.24,7.27,,18.18,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Grill, Bicycle Storage, Grill",2.41,1899,788,A,,Tigard,0.28,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Grill, Bicycle Storage, Grill",,3.09,45.4272169,,-122.7703851,2,1,165,692,,Not Disclosed,126000,475,Low-Rise,Downtown Tigard,1359,1053,2017,,97223-6075,PR
29.17,58.33,4.17,0.0833,,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Playground, Pool, Spa, Package Service, Pet Play Area, Wi-Fi, Linen Closet, Patio",1.88,1901,1012,A,,Wilsonville,1.49,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Playground, Pool, Spa, Package Service, Pet Play Area, Wi-Fi, Linen Closet, Patio",1715,21.0768,45.3165159,,-122.7664727,0,3,288,723,1.03,Not Disclosed,750393,,Garden,Wilsonville,1241,1041,2013,,97070,RAH
25.93,66.67,3.70,0.037000000000000005,,"Air Conditioning, Clubhouse, Fitness Center, Playground, Spa, Energy Star Labeled, Grill, Pet Play Area, Walking/Biking Trails, Wheelchair Accessible (Rooms)",2.06,2004,972,B,,Wilsonville,1.72,"Air Conditioning, Clubhouse, Fitness Center, Playground, Spa, Energy Star Labeled, Grill, Pet Play Area, Walking/Biking Trails, Wheelchair Accessible (Rooms)",1716,21.25,45.3114143,,-122.7664590,0,3,324,700,0.97,Not Disclosed,409500,,Garden,Wilsonville,1243,1022,2012,,97070-4013,PDR5
70.00,19.50,,,10.50,"Air Conditioning, Business Center, Fitness Center, Gameroom, Grill, Roof Terrace, Bicycle Storage, Elevator, Lounge, Pet Washing Station",2.67,1863,697,A,,Portland,0.86,"Air Conditioning, Business Center, Fitness Center, Gameroom, Grill, Roof Terrace, Bicycle Storage, Elevator, Lounge, Pet Washing Station",,0.8471,45.5167250,LEED Interiors - Gold,-122.6592897,2,6,200,641,0.00,Not Disclosed,182009,495,Mid-Rise,Central Eastside,,1012,2018,,97214-2372,EX
53.92,,4.90,,41.18,"Air Conditioning, Controlled Access, Fitness Center, Property Manager on Site, Grill, Package Service, Recycling, Roof Terrace, Storage Space, Bicycle Storage, Community-Wide WiFi, Elevator, Lounge, Maintenance on site, Pet Washing Station, Window Coverings, Public Transportation",2.59,1465,565,B,,Portland,0.97,"Air Conditioning, Controlled Access, Fitness Center, Property Manager on Site, Grill, Package Service, Recycling, Roof Terrace, Storage Space, Bicycle Storage, Community-Wide WiFi, Elevator, Lounge, Maintenance on site, Pet Washing Station, Window Coverings, Public Transportation",,5,45.5169845,,-122.6563640,2,6,102,632,,Not Disclosed,61000,436,Mid-Rise,Buckman,935,,2017,,97214-2519,
10.45,14.93,4.48,,70.15,"Business Center, Clubhouse, Courtyard, Grill, Roof Terrace, Bicycle Storage, Car Charging Station, Community-Wide WiFi, Elevator, Lounge, Multi Use Room",2.54,1617,629,A,,Portland,6.95,"Business Center, Clubhouse, Courtyard, Grill, Roof Terrace, Bicycle Storage, Car Charging Station, Community-Wide WiFi, Elevator, Lounge, Multi Use Room",,0.54,45.5167274,,-122.6167782,1,4,63,713,0.50,Not Disclosed,50400,478,Mid-Rise,Sunnyside,1266,1094,2018,,97215-1633,CM
4.68,60.23,35.09,,,"Air Conditioning, Clubhouse, Fitness Center, Playground, Property Manager on Site, Gameroom, Pet Play Area, Recycling, Renters Insurance Program, Wheelchair Accessible (Rooms)",1.55,2090,1348,A,,Gresham,0.94,"Air Conditioning, Clubhouse, Fitness Center, Playground, Property Manager on Site, Gameroom, Pet Play Area, Recycling, Renters Insurance Program, Wheelchair Accessible (Rooms)",,4.9708,45.5046520,,-122.4547630,0,3,171,735,1.07,Not Disclosed,162090,,Garden,Gresham-Northwest,1552,1277,2010,,97030,CC
22.22,55.56,11.11,0.11109999999999999,,"Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Property Manager on Site, Spa, Package Service, Pet Play Area, Walking/Biking Trails, Lounge, Online Services, Freezer",2.09,2270,1087,A,,Hillsboro,5.85,"Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Property Manager on Site, Spa, Package Service, Pet Play Area, Walking/Biking Trails, Lounge, Online Services, Freezer",1715,15.14,45.4969390,,-122.9098690,0,3,324,747,,Not Disclosed,324000,,Low-Rise,Cooper Mountain-Aloha North,1241,1068,2020,,97123,MFR-3
27.27,69.70,,,3.03,"Smoke Free, Vinyl Flooring",1.55,1419,914,B,,Beaverton,2.76,"Smoke Free, Vinyl Flooring",,1.27,45.4907112,,-122.8514579,1,4,33,711,1.50,Not Disclosed,32000,987,Mid-Rise,Cooper Mountain-Aloha North,,991,2018,,97078-1980,RHD
60.00,,,,40.00,"Air Conditioning, Bicycle Storage",2.34,1150,491,A,,Portland,10.39,"Air Conditioning, Bicycle Storage",,0.2,45.4925188,,-122.6035573,0,3,30,546,0.00,Not Disclosed,27000,409,Low-Rise,Creston-Kenilworth,,,2017,,97206-3857,CG
75.38,12.56,,,12.06,"24 Hour Access, Air Conditioning, Controlled Access, Fitness Center, Waterfront, Roof Terrace, Bicycle Storage, Elevator, Linen Closet, Pantry, Patio, Wheelchair Accessible (Rooms)",2.70,1999,739,A,,Portland,0.01,"24 Hour Access, Air Conditioning, Controlled Access, Fitness Center, Waterfront, Roof Terrace, Bicycle Storage, Elevator, Linen Closet, Pantry, Patio, Wheelchair Accessible (Rooms)",,0.91,45.4953985,LEED Interiors - Gold,-122.6714452,2,6,199,717,0.62,Not Disclosed,184285,554,Mid-Rise,South Waterfront,,1054,2016,,97239-4738,CX
38.46,3.85,,,57.69,"Air Conditioning, Elevator, Wheelchair Accessible (Rooms)",2.39,1541,645,B,,Wilsonville,1.38,"Air Conditioning, Elevator, Wheelchair Accessible (Rooms)",,1.139297,45.2999880,,-122.7731860,0,4,52,781,2.30,Not Disclosed,30000,530,Mid-Rise,Wilsonville,,1023,2012,,97070,PDC
37.31,44.03,,,18.66,"Air Conditioning, Clubhouse, Fitness Center, Picnic Area, Bicycle Storage, Pet Washing Station, Vinyl Flooring",2.34,2014,859,A,,Portland,0.71,"Air Conditioning, Clubhouse, Fitness Center, Picnic Area, Bicycle Storage, Pet Washing Station, Vinyl Flooring",,1.1612,45.4847140,LEED Interiors - Gold,-122.6735240,2,6,134,705,,Not Disclosed,174823,522,Mid-Rise,South Portland,,1133,2016,,97239-3814,CS
,,,,100.00,Controlled Access,2.67,1171,438,B,,Vancouver,12.23,Controlled Access,,0.09,45.6369850,,-122.6706916,0,4,30,,,Not Disclosed,30000,439,Mid-Rise,Uptown Vancouver,,,2018,,98663-3327,CC
,100.00,,,,"Air Conditioning, Clubhouse, Property Manager on Site, Grill, Pet Play Area, Maintenance on site, Double Pane Windows, Patio, Wheelchair Accessible (Rooms)",1.45,1384,952,B,,Hillsboro,0.98,"Air Conditioning, Clubhouse, Property Manager on Site, Grill, Pet Play Area, Maintenance on site, Double Pane Windows, Patio, Wheelchair Accessible (Rooms)",,1.27,45.5203379,,-122.9375371,0,2,25,,1.10,Not Disclosed,30480,,Garden,Brookwood,,952,2014,,97124,A-4
37.98,47.60,14.42,,,"Controlled Access, Clubhouse, Fitness Center, Pet Play Area, Maintenance on site, Pet Care",2.42,2342,968,A,,Beaverton,8.41,"Controlled Access, Clubhouse, Fitness Center, Pet Play Area, Maintenance on site, Pet Care",,3.18,45.5697252,,-122.8396834,0,3,208,765,,Not Disclosed,94000,,Garden,Bethany,1353,1015,2017,,97229,R-24 NB
49.44,33.71,16.85,,,"Package Service, Online Services, Patio, Window Coverings, Individual Locking Bedrooms",1.98,1854,933,B,,Portland,8.6,"Package Service, Online Services, Patio, Window Coverings, Individual Locking Bedrooms",,2.57,45.5698519,,-122.8436354,0,3,82,746,,Not Disclosed,147687,,Garden,Bethany,1338,1007,2019,,97229-1407,R-15 NB
33.33,33.33,33.33,,,"Air Conditioning, Picnic Area, Playground, Property Manager on Site, Grill, Maintenance on site, Wheelchair Accessible (Rooms)",0.78,942,1214,B,,Gresham,11.81,"Air Conditioning, Picnic Area, Playground, Property Manager on Site, Grill, Maintenance on site, Wheelchair Accessible (Rooms)",,2.0834,45.4967644,,-122.4583850,0,2,30,773,1.30,Not Disclosed,34524,,Garden,Gresham-Northwest,1619,1250,2010,,97030-5465,CMF
76.39,12.50,,,11.11,"Air Conditioning, Controlled Access, Storage Space, Bicycle Storage, Smoke Free, Vinyl Flooring, Wheelchair Accessible (Rooms)",2.28,1319,579,A,,Portland,11.83,"Air Conditioning, Controlled Access, Storage Space, Bicycle Storage, Smoke Free, Vinyl Flooring, Wheelchair Accessible (Rooms)",,0.41,45.5866460,,-122.7573190,3,4,72,550,1.13,Not Disclosed,42219,486,Mid-Rise,Cathedral Park,,844,2014,,97203-4891,EX
13.79,17.24,6.90,0.0345,58.62,,2.76,1306,515,B,,Portland,11.71,,,0.1348,45.5891898,,-122.7552157,0,3,24,764,,Not Disclosed,19200,347,Low-Rise,Cathedral Park,,785,2017,,97203,CN2
83.33,16.67,,,,"Air Conditioning, Controlled Access, Fitness Center, Picnic Area, Property Manager on Site, Grill, Media Center/Movie Theatre, Wi-Fi, Bicycle Storage, Elevator, Lounge, Deck, Vinyl Flooring, Wheelchair Accessible (Rooms)",2.28,1437,629,B,,Portland,0.64,"Air Conditioning, Controlled Access, Fitness Center, Picnic Area, Property Manager on Site, Grill, Media Center/Movie Theatre, Wi-Fi, Bicycle Storage, Elevator, Lounge, Deck, Vinyl Flooring, Wheelchair Accessible (Rooms)",,0.82,45.5225360,,-122.6531190,2,6,132,583,0.61,Not Disclosed,163561,,Mid-Rise,Buckman,,864,2013,,97214,CS
46.45,17.54,,,36.02,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Gameroom, Grill, Pet Play Area, Bicycle Storage, Car Charging Station, Pet Washing Station, Island Kitchen",2.90,1998,688,A,,Portland,0.64,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Gameroom, Grill, Pet Play Area, Bicycle Storage, Car Charging Station, Pet Washing Station, Island Kitchen",,0.87,45.5232162,,-122.6519831,0,6,211,715,0.75,Not Disclosed,166400,500,Mid-Rise,Buckman,,1006,2020,,97214-1589,EX
54.07,2.22,,,43.70,"Air Conditioning, Gated, Grill, Storage Space, Community-Wide WiFi, Pet Care, Pet Washing Station, Wheelchair Accessible (Rooms)",2.79,1581,566,A,,Portland,7.12,"Air Conditioning, Gated, Grill, Storage Space, Community-Wide WiFi, Pet Care, Pet Washing Station, Wheelchair Accessible (Rooms)",,0.6685,45.5232420,,-122.6390540,1,4,135,631,1.05,Not Disclosed,95000,467,Mid-Rise,Kerns,,948,2014,,97214-1786,CS
78.00,16.00,,,6.00,"24 Hour Access, Air Conditioning, Controlled Access, Tenant Controlled HVAC, Elevator, Online Services, Wheelchair Accessible (Rooms), Window Coverings, Individual Leases Available",2.90,1496,515,B,,Portland,6.96,"24 Hour Access, Air Conditioning, Controlled Access, Tenant Controlled HVAC, Elevator, Online Services, Wheelchair Accessible (Rooms), Window Coverings, Individual Leases Available",,0.2296,45.5231010,,-122.6347970,1,4,50,464,,Not Disclosed,30745,525,Mid-Rise,Kerns,,762,2014,,97214-1831,CS
10.81,2.70,10.81,,75.68,"Controlled Access, Courtyard, Picnic Area, Grill, Renters Insurance Program",2.69,1241,460,B,,Portland,0.64,"Controlled Access, Courtyard, Picnic Area, Grill, Renters Insurance Program",,0.1148,45.5230250,,-122.6056720,0,3,37,380,,Not Disclosed,20892,391,Low-Rise,North Tabor,946,769,2016,,97215-1054,CG
56.34,42.25,,,1.41,,2.95,1406,474,B,,Portland,0.51,,,0.57,45.5225917,,-122.6029731,0,2,70,393,,Not Disclosed,49000,,Low-Rise,Mt Tabor,,588,2022,,97215-1262,
33.33,11.90,,,54.76,,3.49,1262,352,B,,Portland,0.52,,,,45.5225990,,-122.6029230,0,4,42,295,,Not Disclosed,40000,298,Low-Rise,Mt Tabor,,640,2022,,97215-1266,
18.75,81.25,,,,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Spa, Grill, Package Service, Storage Space, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",1.67,1720,1028,B,,Vancouver,9.56,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Spa, Grill, Package Service, Storage Space, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",,6.08,45.6398670,,-122.5916802,0,3,112,734,1.29,Not Disclosed,115512,,Garden,Ogden,,1096,2013,,98662-7210,MD
25.89,58.04,16.07,,,"Air Conditioning, Controlled Access, Laundry Facilities, Property Manager on Site, Energy Star Labeled, Package Service, Storage Space, Maintenance on site, Dining Room, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings",2.15,2144,996,B,,Portland,8.5,"Air Conditioning, Controlled Access, Laundry Facilities, Property Manager on Site, Energy Star Labeled, Package Service, Storage Space, Maintenance on site, Dining Room, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings",,1.527,45.5654451,,-122.8450580,0,3,112,734,0.38,Not Disclosed,112797,,Garden,Bethany,1355,1014,2014,,97229,R-9
98.51,,,,1.49,"Clubhouse, Fitness Center, Pool, Property Manager on Site, Sauna, Recycling",2.44,1568,642,B,,Portland,5.01,"Clubhouse, Fitness Center, Pool, Property Manager on Site, Sauna, Recycling",,3.4647,45.5087332,,-122.7423488,0,4,268,646,,Not Disclosed,160000,445,Mid-Rise,Sylvan-Highlands,,,2020,,97221-1474,CN2
23.81,23.81,23.81,,28.57,"24 Hour Access, Air Conditioning, Controlled Access, Property Manager on Site, Gated, Package Service, Recycling, Community-Wide WiFi, Maintenance on site, Patio, Window Coverings, Public Transportation",2.40,1904,792,A,,Portland,4.4,"24 Hour Access, Air Conditioning, Controlled Access, Property Manager on Site, Gated, Package Service, Recycling, Community-Wide WiFi, Maintenance on site, Patio, Window Coverings, Public Transportation",,0.2525,45.4690932,,-122.7091207,1,4,42,506,,Not Disclosed,50000,430,Mid-Rise,Multnomah,1153,1153,2020,,97219-2456,CS
54.29,14.29,,,31.43,"24 Hour Access, Air Conditioning, Business Center, Picnic Area, Property Manager on Site, Grill, On-Site Retail, Package Service, Bicycle Storage, Pet Washing Station, Sundeck, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings",2.92,1856,636,B,,Portland,4.38,"24 Hour Access, Air Conditioning, Business Center, Picnic Area, Property Manager on Site, Grill, On-Site Retail, Package Service, Bicycle Storage, Pet Washing Station, Sundeck, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings",,0.71,45.4688100,,-122.7107590,1,4,70,654,,Not Disclosed,40000,443,Mid-Rise,Multnomah,,991,2017,,97219,CS
33.33,47.62,19.05,,,"24 Hour Access, Air Conditioning, Laundry Facilities",1.86,1531,823,B,,Portland,9.79,"24 Hour Access, Air Conditioning, Laundry Facilities",,0.19,45.5933552,,-122.7293689,0,4,21,788,,Not Disclosed,39000,,Mid-Rise,St Johns,1120,730,2021,,97203-1801,EG2
30.83,42.86,17.29,,9.02,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Picnic Area, Pool, Spa, Recycling, Roof Terrace, Elevator",2.26,1987,880,A,,Portland,7.31,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Picnic Area, Pool, Spa, Recycling, Roof Terrace, Elevator",,2.4763,45.5554280,,-122.8392690,2,4,133,695,2.41,Not Disclosed,120000,470,Mid-Rise,Bethany,1234,957,2016,,97229,R-15
